"PartnerId","CustomerId","CustomerName","CustomerDomainName","CustomerCountry","InvoiceNumber","MpnId","OrderId","OrderDate","ProductId","SkuId","AvailabilityId","SkuName","ProductName","ChargeType","UnitPrice","Quantity","Subtotal","TaxTotal","Total","Currency","PriceAdjustmentDescription","PublisherName","PublisherId","SubscriptionDescription","SubscriptionId","ChargeStartDate","ChargeEndDate","TermAndBillingCycle","EffectiveUnitPrice","UnitType","AlternateId","BillableQuantity","BillingFrequency","PricingCurrency","PCToBCExchangeRate","PCToBCExchangeRateDate","MeterDescription","ReservationOrderId","CreditReasonCode","SubscriptionStartDate","SubscriptionEndDate","ReferenceId","ProductQualifiers","PromotionId"
"8bd6856a-5363-42a4-9c85-39747740a018","be68c5a5-e3f0-413f-9c05-4c5c11e7d79e","Softchoice LP (MSP Innovation)","softchoicemsp.onmicrosoft.com","CA","G004733043","667319","cKrAgQI_kPk80RsQqAm3T4Foe27nP7W11","07/03/2021","DZH318Z0BNWB","0013","DZH318Z0BQLM","Functions","Functions","new","0.000002","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed"",""100.0% Tier 1 Discount""]","Microsoft","","Azure plan","c25dae55-7ea2-3152-103d-2d488ac0f373","06/01/2021","06/30/2021","10 Total Executions","0","10","da4331ad4c7d","7","","USD","1.2115","06/30/2021","Functions - 10 Total Executions","EEA3FB2F0C16E5A8F659E98BD3C8B463969551484A8DD92A53ED0F0EA53A2D1F","","","","23dddc9e-da74-4b67-ae8b-201636e90d21","",""
"8bd6856a-5363-42a4-9c85-39747740a018","e86944dc-ed5d-430a-9812-1df958774c1f","Ricoh eDiscovery","ricohediscovery.com","CA","G004733043","667319","qj_DmuvB8yamfP1GQ3T0SZy34kCZ5Gxb1","07/03/2021","DZH318Z0BP53","020R","DZH318Z083HJ","ExpressRoute - Premium - Metered Data - 1 Gbps - Zone 1","ExpressRoute","new","0","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","97da17f4-1603-35bb-a84d-1dcc36e1ee2b","06/01/2021","06/30/2021","Data Transfer In (GB)","0","1/Month","cfd8972ca3a8","346.4222560366","","USD","1.2115","06/30/2021","ExpressRoute - Data Transfer In (GB) - Zone 1","20944980B295AC3F77BD807E7D94B8421CAB192F401F74EAF099909F9DF1E8CD","","","","05eca3f9-6f9b-4162-913a-790e2b75ccc3","",""
"8bd6856a-5363-42a4-9c85-39747740a018","28603547-14e8-46bf-8bc5-3a939ca92a2f","logistikunicorp.onmicrosoft.com","logistikunicorp.onmicrosoft.com","CA","G004733043","667319","6vabkgeMIbN26gyqAH-3QaPWt-iekAOI1","07/03/2021","DZH318Z0BNZ5","006G","DZH318Z09XMT","Tables - LRS","Tables","new","0.00036","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","3ec5644b-8bd9-4e5d-c556-16cc8d65589a","06/01/2021","06/30/2021","10K Read Operations","0.000306","10K","7d51b5430242","0.1082","","USD","1.2115","06/30/2021","Tables - 10K Read Operations","CE7D6C71B8CE945769F934E8C260A4D44E4BAFDF6BBC6E445471131E694F7877","","","","0a337841-4ef9-46d7-af9b-d277c16f6e4b","",""
"8bd6856a-5363-42a4-9c85-39747740a018","cc225753-107a-4597-990e-5e769ba1fc10","Datafix","infodatafix.onmicrosoft.com","CA","G004733043","667319","2VPodyCkaFiQViUGfDh_QozFqStx7zHX1","07/03/2021","DZH318Z0BP0L","00BL","DZH318Z0BD6F","Standard HDD Managed Disks - S10 LRS - CA Central","Standard HDD Managed Disks","new","6.477","1","26.67","3.47","30.14","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","7f64faac-f7c5-16fe-1444-3d76b9a02e31","06/01/2021","06/30/2021","1 Disk/Month","5.50545","1/Month","67fbdf905fc4","4.00032","","USD","1.2115","06/30/2021","Standard HDD Managed Disks - S10 - Disks/Month - CA Central","0C604D049BEC742116511A68414A4B5145FD4B1E5E8F278A06A692D14386E972","","","","60fee773-9915-4437-8562-30b779836fcf","",""
"8bd6856a-5363-42a4-9c85-39747740a018","7c7585ff-e725-4697-a927-04b5f8c6388d","Stelco Inc.","stelco.com","CA","G004733043","667319","oP1G160vUUEHMf44AyGwQK_ALz12q03B1","07/03/2021","DZH318Z0BP0B","004M","DZH318Z0DJP1","Files - LRS","Files","new","0.06","1","0.6","0.08","0.68","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","70c7e493-0046-18a9-2cb3-bad6a2346b33","06/01/2021","06/30/2021","Data Stored (GB/Month)","0.051","10K","15f0006c8f5e","9.99936","","USD","1.2115","06/30/2021","Files - LRS Data Stored (GB/Month)","3E185BD1977C67B7B988EEE89BE66A96B2178A0DE7F07FD7017DC33B42C5260A","","","","fa67e137-7aaa-4e2f-8833-a603ec9084a4","",""
"8bd6856a-5363-42a4-9c85-39747740a018","0d03e705-5d75-40a0-9dce-d576ec925491","Archon Systems","archonsystems.com","CA","G004733043","667319","6fVePnZvjauRx6FdLsKQSqBgcROQQTAV1","07/03/2021","DZH318Z0BNZJ","0058","DZH318Z0KMNR","Blob Storage - Hot LRS - US East","Blob Storage","new","0.004","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","de94fa6b-8dc4-a0a8-6955-5480075783da","06/01/2021","06/30/2021","10K Read Operations","0.0034","10K","36ce395c5408","0.0505","","USD","1.2115","06/30/2021","Tiered Block Blob - Hot - 10K Read Operations - US East","81DEA7173A3BE64ED040C88CF92D643D467DB12EAE8EB314C7B0786F3402EEC3","","","","965598ed-1fa3-4c91-b317-fed8d21e5007","",""
"8bd6856a-5363-42a4-9c85-39747740a018","a38e11c1-6c7f-49b5-87e6-602eec3eca7a","CPAO","cpaontario.onmicrosoft.com","CA","G004733043","667319","JPyDYiFBECsuirsnwDf-TI0EnAjI895O1","07/03/2021","DZH318Z0BWQJ","005T","DZH318Z0BVSB","Azure Databricks - Premium - All-purpose Compute","Azure Databricks","new","0.55","1","111.45","14.49","125.94","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","39ac01e4-760b-47de-d694-12122a8988df","06/01/2021","06/30/2021","1 DBU Hour","0.4675","1 Hour","0510cfdc9fe9","196.7990741666","","USD","1.2115","06/30/2021","Azure Databricks - Premium - All-purpose Compute - DBU Hours","0A04E4268E0B5B9606A3A9E74DC5C00702EFCDB79596E93AA40042269B16594C","","","","1b041091-779a-4354-8a94-d2a75b4e43a3","",""
"8bd6856a-5363-42a4-9c85-39747740a018","4894bd7e-ba5e-4c1e-a215-341806cbaec3","Université de l'Ontario français","uontario.ca","CA","G004733043","667319","x8bUMxQ9DIdtMqqeUTquQITdxEtjdev01","07/03/2021","DZH318Z0C5TM","0007","DZH318Z0BMJK","Bandwidth Inter-Region - Intra Continent - North America","Bandwidth Inter-Region","new","0.02","1","0.03","0","0.03","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","7dd41583-c6f2-fc9a-2164-06f52bd04c44","06/01/2021","06/30/2021","Data Transfer Out (GB)","0.017","1 GB","a6082cef775d","1.835934","","USD","1.2115","06/30/2021","Bandwidth Inter-Region - Data Transfer Out (GB) - North America","A020C4F61E03ED00CCC84F4CA969F798043F8943C292846D74C645C50602FEBA","","","","d3073a83-dfe3-4375-abde-e1a800643260","",""
"8bd6856a-5363-42a4-9c85-39747740a018","c9d241fd-b522-41dd-b679-16b112d7dee7","Mawer","mawer.com","CA","G004733043","667319","-0TuPZDVonqtky4kQBclQ7ohHqvmO4G51","07/03/2021","DZH318Z0BNVX","005J","DZH318Z0C3B3","Bandwidth","Bandwidth","new","0.087","1","205.47","26.71","232.18","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","0e144cce-e1bf-a330-1bf7-2289a8a3748d","06/01/2021","06/30/2021","Data Transfer Out (GB)","0.07395","1 Hour","cfb7c6b688d6","2293.5669764431","","USD","1.2115","06/30/2021","Bandwidth - Data Transfer Out (GB) - Zone 1","794E4D4E1D49A5A5191240885F06AB936438BEABC7731FEB10861B644B632A17","","","","0422f81f-8e54-48d9-9132-24044e7a9648","",""
"8bd6856a-5363-42a4-9c85-39747740a018","3c7f5bc8-58e3-44e4-921d-19756a481833","Legal View Ventures","legalviewventures.com","CA","G004733043","667319","UdqLgqLEBPiZxLUjnpSpSat8iJMVooJL1","07/03/2021","DZH318Z0BNZJ","006J","DZH318Z0K9P2","Blob Storage - Hot RA-GRS - CA East","Blob Storage","new","0.05","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","81f7a58d-b1c0-4836-44d6-68fe288c31d0","06/01/2021","06/30/2021","Data Stored (GB/Month)","0.0425","10K","b1601bdb700d","0.064155","","USD","1.2115","06/30/2021","Tiered Block Blob - Hot RA-GRS - Data Stored (GB/Month) - CA East","DBD8B4D4FF8E9AD3A3617ED5EC3479FB26C8B3E8F02CCD5E6DA81D953BF8F2B9","","","","627de939-e915-475f-af78-9a66ac462ec0","",""
"8bd6856a-5363-42a4-9c85-39747740a018","a7c14da5-43dd-458a-ab11-61046ffb6a49","Russel Metals","russelmetals.com","CA","G004733043","667319","Db39MnS6BTdzKWk36mVHTKvJFTRCKHYn1","07/03/2021","DZH318Z0BNZ5","006G","DZH318Z09XMC","Tables - LRS","Tables","new","0.00036","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","d4fb2bb5-f567-4d8d-d5aa-a18386cd473e","06/01/2021","06/30/2021","10K Batch Write Operations","0.000306","10K","c8685076f7b0","0.8801","","USD","1.2115","06/30/2021","Tables - 10K Batch Write Operations","300C2449AD127956402D8F874EF1083325000E8F7B306E9A12F07D35A73F3C0F","","","","06d9d652-8b46-49e4-b00b-25a104eab14d","",""
"8bd6856a-5363-42a4-9c85-39747740a018","257ba63d-5c9f-473f-ae6c-fe59ae8aacd5","DUCA Financial Services Credit Union","duca.com","CA","G004733043","667319","6cXGYa75lpvz-t9OsWbLQYUD_10uERyE1","07/03/2021","DZH318Z0BNXL","00DH","DZH318Z0DRPZ","VPN Gateway - Basic","VPN Gateway","new","0.036","1","17.19","2.23","19.42","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","467c4004-ce99-391f-e2ba-095e06cea15b","06/01/2021","06/30/2021","1 Gateway Hour","0.0306","1 Hour","3eb18ca89198","463.8177777777","","USD","1.2115","06/30/2021","VPN Gateway - Basic - Gateway Hours","E5093D1A57598CDE131111EF866A8C3952E06A9C9224837C1322597C6A99239C","","","","ed8caef6-a424-4878-8e4d-a87a9cbdf1af","",""
"8bd6856a-5363-42a4-9c85-39747740a018","e7e3f297-9aaf-4231-9b0b-f7cd402ea83c","City of Fredericton","fredericton.ca","CA","G004733043","667319","T2G44JDxG2itNQO_V-8GQr1_aU3YfP0Z1","07/03/2021","DZH318Z0BNXN","0033","DZH318Z0BTRG","IP Addresses - Standard","IP Addresses","new","0.005","1","1.99","0.26","2.25","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","0a1c29cd-3930-4230-cfca-7302e3d9599c","06/01/2021","06/30/2021","1 Static Public IP Hour","0.00425","1 Hour","91b6ce208a2f","388.9980555555","","USD","1.2115","06/30/2021","IP Addresses - Standard - Static Public IP Hours","DFD3E8C6156B023717D07734CE6D1F17F16BA4A02D9122E98F3145C84A5BF155","","","","9521774e-3f35-479d-a10f-7a81982e80bf","",""
"8bd6856a-5363-42a4-9c85-39747740a018","d8f6e73d-76d0-4a68-bfb1-cfede135ce05","High Arctic Energy Services","haes.ca","CA","G004733043","667319","6FMLW3vCWcM3kxkdpqL6TK2b7sF5Comz1","07/03/2021","DZH318Z0BQN2","007X","DZH318Z0C8RK","Power BI Embedded - A1","Power BI Embedded","new","1.0081","1","747.43","97.17","844.6","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","aee41329-5355-0428-bdbf-c9d9242a66c5","06/01/2021","06/30/2021","1 Node Hour","0.856885","1 Hour","cd0d4aeafb2d","720","","USD","1.2115","06/30/2021","Power BI Embedded - A1 Hours","1A15C9146BC33A4AC511B9A31A45FEBD77E4E052703C32BD4870B525F29FB954","","","","8b27fdc8-ddb2-4d3d-a82c-e0812d8986c1","",""
"8bd6856a-5363-42a4-9c85-39747740a018","91c9b618-8b55-407d-a4e6-2393f84d0665","Contact North - Ontario","contactnorthon.onmicrosoft.com","CA","G004733043","667319","6U64YbM9BF33sxG40dXvQIl9fsP-TDcW1","07/03/2021","DZH318Z0BNZ5","006G","DZH318Z09XMS","Tables - LRS","Tables","new","0.045","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","5cd0123c-b753-41b7-cc27-bad6ad517e96","06/01/2021","06/30/2021","Data Stored (GB/Month)","0.03825","10K","c8182d1022a1","0.004315","","USD","1.2115","06/30/2021","Tables - LRS Data Stored (GB/Month)","B7725A2FBD50324C0D1AACB5B2D0ED47E5E0B4E3F59A6DA8AC09DE1F2AB0AE14","","","","b57678ff-e0c5-4520-8c43-0ef2e20121d1","",""
"8bd6856a-5363-42a4-9c85-39747740a018","53244bbe-ee09-4ab0-9f7f-a4854b23a664","2020 Spaces","2020spaces.onmicrosoft.com","CA","G004733043","667319","tM6V_zs_76feDu_L-HSzQLcwALVSotpO1","07/03/2021","DZH318Z0BP04","0033","DZH318Z09WGF","Premium SSD Managed Disks - P10 - US East 2","Premium SSD Managed Disks","new","17.92","1","1.38","0.18","1.56","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","3b33915e-9935-4d5e-d308-7ce7a63147f8","06/01/2021","06/30/2021","1 Disk/Month","15.232","1/Month","dde636c1a4d7","0.075006","","USD","1.2115","06/30/2021","Premium SSD Managed Disks - P10 - LRS - Disk Month - US East 2","DA9A02A31544D4F377CD2A28EC97FD4283A982A888062EA8E896ECEFDBC510FC","","","","26961d9a-5dd6-4de2-a337-4dfedced8697","",""
"8bd6856a-5363-42a4-9c85-39747740a018","74bbca6d-410b-45b3-9b51-2a6aa6477079","D2L Corporation","d2lmail.onmicrosoft.com","CA","G004733043","667319","jdacNQ2tEVqrexNbE-emQZuSnieDlbbY1","06/30/2021","DZH318Z0BQ50","001T","DZH318XZWV2B","Reserved VM Instance, Standard_D8s_v3, CA Central, 3 Years","Virtual Machines DSv3 Series","new","4130.6","16","80067.52","10408.8","90476.32","CAD","","Microsoft","","","5440ec8f-9844-4846-c337-c4106ebf53da","06/30/2021","06/29/2024","3 Years Reservation","4130.6","1 Hour","368d8d60218e","16","","USD","1.2115","06/30/2021","","586f4a51-449a-462e-8a9d-085769d6df85","","06/30/2021","06/29/2024","0fef6013-4767-40f6-97d9-5547e8b4fb49","",""
"8bd6856a-5363-42a4-9c85-39747740a018","1351608f-510b-48da-b7a5-8aaed8d533b3","X2O Domain AD","x2odomainad.onmicrosoft.com","CA","G004733043","667319","CVrhiABrh3ERskD4NulpRraWqTYdhWZE1","07/03/2021","DZH318Z0BQD2","004Q","DZH318Z0BTSJ","Log Analytics - Standard","Log Analytics","new","2.3","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","50ecc08c-3e62-f2b7-41d5-6f8d01cd4056","06/01/2021","06/30/2021","Data Analyzed (GB)","1.955","1 GB","7fe7fe78e9e0","0.0003893083","","USD","1.2115","06/30/2021","Log Analytics - Standard - Data Analyzed (GB)","A4B4FD1B95AC4D556E5F9F463E4ADE05557BB98712ED6114783CB15BA084AB88","","","","13a39cb4-0be9-4cc5-b26d-eeafa784854f","",""
"8bd6856a-5363-42a4-9c85-39747740a018","69e643b5-18df-46af-ace9-a2886ef94244","Geoforce Canada","trakopolis.com","CA","G004733043","667319","2p15gXaUg2AeiEKFwMgdTodDJcqg3UWu1","07/03/2021","DZH318Z0BXB9","0001","DZH318Z0BNWV","Azure Defender for Storage - Standard","Azure Defender for Storage","new","0.02","1","272.66","35.45","308.11","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","8d394c93-cb1a-4145-cd03-8e37df38144c","06/01/2021","06/30/2021","10K Transactions","0.017","10K","3235e33303b9","13238.9191","","USD","1.2115","06/30/2021","Azure Defender for Storage - 10K Standard Transactions","AF950BBFA99F65597AC87D55CEC772D7B301432BDA0BEE3F5E81CBD4287D678A","","","","70b40e52-c7b4-4972-9001-de1ebb9224e9","",""
"8bd6856a-5363-42a4-9c85-39747740a018","0d03e705-5d75-40a0-9dce-d576ec925491","Archon Systems","archonsystems.com","CA","G004733043","667319","ZklnbGfM0udfnp7aAK6BRYGHYMSWsG3f1","07/03/2021","DZH318Z0BQV6","0003","DZH318Z0BS8L","Container Instances - US East","Container Instances","new","0.00445","1","1.15","0.15","1.3","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","de94fa6b-8dc4-a0a8-6955-5480075783da","06/01/2021","06/30/2021","vCPU Duration - 1 GB Hour","0.0037825","1","64654465748f","251.56520598","","USD","1.2115","06/30/2021","Container Instances - Memory Duration (GB Hours) - US East","30274B043B9D4415A393391F9E85EA567FBCB362D93A8770FD6F29D32CCF3B81","","","","16594856-ed00-4208-a51c-b379f8a171e0","",""
"8bd6856a-5363-42a4-9c85-39747740a018","69e643b5-18df-46af-ace9-a2886ef94244","Geoforce Canada","trakopolis.com","CA","G004733043","667319","E9P7igA-vfN0JZIiyN69Tbpcp9MXyJCk1","07/03/2021","DZH318Z0BQHF","01MP","DZH318Z0D91H","SQL Database Single Standard - S3","SQL Database Single Standard","new","4.8387","1","906.85","117.89","1024.74","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","8d394c93-cb1a-4145-cd03-8e37df38144c","06/01/2021","06/30/2021","10 DTUs/Day","4.112895","1/Day","4367d2fe566e","182","","USD","1.2115","06/30/2021","SQL Database Single Standard - S3 - DTUs/Day","F08B4E228DEBB659D22876CFE410200774210B252EC7C290DA341E949012E9A7","","","","470b9f57-411a-4c49-8d7f-ce1097b6f970","",""
"8bd6856a-5363-42a4-9c85-39747740a018","1351608f-510b-48da-b7a5-8aaed8d533b3","X2O Domain AD","x2odomainad.onmicrosoft.com","CA","G004733043","667319","YTAzNbc45uzBQSNVCq3-QZZN9THhcT9d1","07/03/2021","DZH318Z0BQV2","000B","DZH318Z0BPCW","Insight and Analytics","Insight and Analytics","new","0","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","50ecc08c-3e62-f2b7-41d5-6f8d01cd4056","06/01/2021","06/30/2021","Included per Node (GB)","0","1/Month","954c898faf26","73.432951278","","USD","1.2115","06/30/2021","Insight and Analytics - Data Included per Node (GB)","6605E457003943EC56BD9B51518E4D1FD8BB507999201361B3490BAAA0EAF53E","","","","9b79d944-c2cb-42f0-883c-cb498e61d6a7","",""
"8bd6856a-5363-42a4-9c85-39747740a018","46a6be87-94a6-4fef-a005-e6d37064980b","LDCSB","smile.ldcsb.on.ca","CA","G004733043","667319","DogdRvPj8JJrGpVd0UYfQLiXHbRIp8vS1","07/03/2021","DZH318Z0C16V","0010","DZH318Z0C0KL","Azure Defender for SQL - Standard","Azure Defender for SQL","new","15","1","29.88","3.88","33.76","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","b9db8c9d-428a-449c-da81-9a5e9f7bdb36","06/01/2021","06/30/2021","1 Node/Month","12.75","1 Hour","2e83cc700b04","1.9354838709","","USD","1.2115","06/30/2021","Azure Defender for SQL - Standard Node/Month","BE62E314BBA7EB781E8ED58985DB6955FA8CDF08C3DAD700EBFD9EDB5F86A08F","","","","286dc89a-5077-433c-b9ce-f19ef4862732","",""
"8bd6856a-5363-42a4-9c85-39747740a018","0d03e705-5d75-40a0-9dce-d576ec925491","Archon Systems","archonsystems.com","CA","G004733043","667319","RnIlkF1GK4f8EbcSw26wTqtedoQuzVVq1","07/03/2021","DZH318Z0BNZH","006F","DZH318Z08CQR","General Block Blob - LRS","General Block Blob","new","0.00036","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","de94fa6b-8dc4-a0a8-6955-5480075783da","06/01/2021","06/30/2021","10K Write Operations","0.000306","10K","7c2ec44fe320","0.4651","","USD","1.2115","06/30/2021","General Block Blob - LRS - 10K Write Operations","558C6147D3C0300CDE11BEFA98D3B9978B13755A7BBC583E5CDD2E7FE87C113E","","","","e56f307f-5bce-4b4c-9f35-21c9d76eee13","",""
"8bd6856a-5363-42a4-9c85-39747740a018","e86944dc-ed5d-430a-9812-1df958774c1f","Ricoh eDiscovery","ricohediscovery.com","CA","G004733043","667319","YNDjwyiCENy8hCVFvmj2RY7FKKJBSeAt1","07/03/2021","DZH318Z0BNZJ","006L","DZH318Z0KCNP","Blob Storage - Hot LRS - CA Central","Blob Storage","new","0.0044","1","10.87","1.41","12.28","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","97da17f4-1603-35bb-a84d-1dcc36e1ee2b","06/01/2021","06/30/2021","10K All Other Operations","0.00374","10K","9297a5f24584","2403.2639","","USD","1.2115","06/30/2021","Tiered Block Blob - 10K All Other Operations - CA Central","8014462F5F778ACC5FBDA7733FCC7A786711701CD5DA6F7C4ABA584644042D2B","","","","1fa56470-1668-46d0-8758-23a69ac7c755","",""
"8bd6856a-5363-42a4-9c85-39747740a018","46a6be87-94a6-4fef-a005-e6d37064980b","LDCSB","smile.ldcsb.on.ca","CA","G004733043","667319","v-6sv7K6CmdB77TRFLMzRK-KRXorRCpC1","07/03/2021","DZH318Z0BNXN","0032","DZH318Z0BT54","IP Addresses - Basic","IP Addresses","new","0.004","1","23.76","3.09","26.85","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","b9db8c9d-428a-449c-da81-9a5e9f7bdb36","06/01/2021","06/30/2021","1 Dynamic Public IP Hour","0.0034","1 Hour","bdefd81aae15","5771","","USD","1.2115","06/30/2021","IP Addresses - Basic - Dynamic Public IP Hours","FD34A5FDD0A45BE7D16D37DB4D25455EC7E81A91BC342E92B377F981A0C54DCA","","","","f2d97e0c-a55b-41af-8ea1-ea5f1d3aa262","",""
"8bd6856a-5363-42a4-9c85-39747740a018","baf00b3a-3dce-4b83-a82c-e4ffaee51f84","Ayuda Media Systems","giovanayudasystems.onmicrosoft.com","CA","G004733043","667319","xcQDByGi2uaahI_k9izCTalz7KIL1b-u1","07/03/2021","DZH318Z0BP04","006W","DZH318Z0BD7H","Premium SSD Managed Disks - P4 - US North Central","Premium SSD Managed Disks","new","5.2795","1","114.17","14.84","129.01","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","5d50f440-5755-a01f-402b-4e8d4d6b9ba1","06/01/2021","06/30/2021","1 Disk/Month","4.487575","1/Month","dec51535dab9","21.00168","","USD","1.2115","06/30/2021","Premium SSD Managed Disks - P4 - LRS - Disk Month - US North Central","7F97A2451F1AD265500E4DEF820F4A3D28D9CC6D4FCA4BC2B39EFE7007343981","","","","095553f9-41cc-43d0-b8d8-10b4b0aa0929","",""
"8bd6856a-5363-42a4-9c85-39747740a018","e713138f-b10b-49f2-ae6c-6eba49cbc6a3","Softchoice (Nerdio)","softchoicenerdio.onmicrosoft.com","CA","G004733043","667319","Z-LPubmmtTgHbbwXYF7mQ67S3yZVthD71","06/30/2021","DZH318Z08WC3","0001","DZH318Z0BN37","Per desktop user per month","Nerdio Manager for MSP","new","0","1","0","0","0","CAD","[""Price for given term""]","Nerdio","62016300","","eaa88a8d-ceef-4449-c00d-62063038ac7a","06/30/2021","07/29/2021","1 Month Subscription","0","/user/month","9fb76d960941","1","","CAD","1","06/01/2021","","a113f7cc-1395-4fc2-bc37-e5b1864656d8","","06/30/2021","07/29/2021","02b30b2f-0c57-4430-82a2-e76c4b064f57","",""
"8bd6856a-5363-42a4-9c85-39747740a018","1351608f-510b-48da-b7a5-8aaed8d533b3","X2O Domain AD","x2odomainad.onmicrosoft.com","CA","G004733043","667319","N7o8afdpOWbjGPyxnUwcSY_mwYs0BHxj1","07/03/2021","DZH318Z0BP0B","004M","DZH318Z0DJNJ","Files - LRS","Files","new","0.0015","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","50ecc08c-3e62-f2b7-41d5-6f8d01cd4056","06/01/2021","06/30/2021","10K Protocol Operations","0.001275","10K","978bf4acb466","0.0436","","USD","1.2115","06/30/2021","Files - 10K Protocol Operations","5EC870BB020C51103C86F00D813189010E5A0F4DAC28A66C000BDA1102928FC5","","","","37261e5d-beaf-4dee-b5bf-db91c803dbc4","",""
"8bd6856a-5363-42a4-9c85-39747740a018","0d03e705-5d75-40a0-9dce-d576ec925491","Archon Systems","archonsystems.com","CA","G004733043","667319","E0bS-jNkpw_qpzTFx13MTpQjGWe78k2r1","07/03/2021","DZH318Z0BJRM","00LF","DZH318Z0MQWM","Azure Data Lake Storage Gen2 Hierarchical Namespace - Hot LRS","Azure Data Lake Storage Gen2 Hierarchical Namespace","new","0","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","de94fa6b-8dc4-a0a8-6955-5480075783da","06/01/2021","06/30/2021","10K Delete Operations","0","100","4d566ade80c4","0.566","","USD","1.2115","06/30/2021","Azure Data Lake Storage Gen2 Hierarchical Namespace - 10K Delete Operations","5EEC64109236AD1440CF5B3BED037A8D8B02405C3292FE8A8AEBF3324D2BC9DF","","","","25f64b7f-b323-4f47-be2b-156ef773b43c","",""
"8bd6856a-5363-42a4-9c85-39747740a018","1351608f-510b-48da-b7a5-8aaed8d533b3","X2O Domain AD","x2odomainad.onmicrosoft.com","CA","G004733043","667319","U9chPn9MoLgj_wxlj0mtQZIMQM8h-GHS1","07/03/2021","DZH318Z0BNZJ","0056","DZH318Z0KPQQ","Blob Storage - Hot GRS - US East","Blob Storage","new","0.1","1","0.02","0","0.02","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","50ecc08c-3e62-f2b7-41d5-6f8d01cd4056","06/01/2021","06/30/2021","10K Write Operations","0.085","10K","29d25482c60f","0.2657","","USD","1.2115","06/30/2021","Tiered Block Blob - Hot GRS - 10K Write Operations - US East","5BA5E0DC9784510B7BAF65303CC65F65A0FA255D5A864E93E50D95ADA440A401","","","","1037d76c-f377-4084-8886-7b7fecc860b2","",""
"8bd6856a-5363-42a4-9c85-39747740a018","76cfb400-ab12-485f-8c0c-dca5fe3c2fdd","AVENIR GLOBAL","avenirglobal.onmicrosoft.com","CA","G004733043","667319","A34VIjyNziTMt_AVGSI6Q67WjaftMaD71","07/03/2021","DZH318Z0BNZH","006F","DZH318Z08CHK","General Block Blob - LRS","General Block Blob","new","0.00036","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","c20a4b13-c86f-8031-46b2-d8eee32d68fc","06/01/2021","06/30/2021","10K Delete Operations","0.000306","10K","ae2d1ab396f9","0.0714","","USD","1.2115","06/30/2021","General Block Blob - 10K Delete Operations","2D595480F0285F17ACBD6F1BF3365EC6AEDBB10F937FD8B28C5C20A5F4E37CE4","","","","ac57cebb-0d28-4ed3-97b3-de72817c0bf0","",""
